Time,H2O_ppm,Relative_Uncertainty,W
8.89E-06,1030,0.050000000000003,5E-06
8.89E-06,778,0.050000000000003,5E-06
8.89E-06,728,0.050000000000003,5E-06
2.67E-05,699,0.050000000054985,5E-06
2.67E-05,671,0.050000000054985,5E-06
2.67E-05,654,0.050000000054985,5E-06
0.000115556,707,0.05000018387055,5E-06
0.000195556,757,0.05000021157985,0.149071199
0.000346667,834,0.050000461048953,0.149071199
0.000488889,898,0.050000943488327,0.149071199
0.000657778,958,0.050001551674074,0.149071199
0.000728889,996,0.050001782555734,0.149071199
0.000897778,1050,0.050002231615039,0.149071199
0.000977778,1080,0.050002391954813,0.149071199
0.00111111,1110,0.05000258659132,0.149071199
0.00126222,1160,0.050002709795351,0.149071199
0.00140444,1190,0.050002747089035,0.149071199
0.00161778,1240,0.050002696652181,0.149071199
0.00184889,1270,0.050002545702765,0.149071199
0.00197333,1300,0.05000243926321,0.149071199
0.00201778,1330,0.05000239854207,0.149071199
0.00207111,1310,0.050002348423062,0.149071199
0.00221333,1350,0.050002210116908,0.149071199
0.00233778,1340,0.050002086856393,0.149071199
0.00242667,1380,0.050001999534334,0.149071199
0.00258667,1380,0.050001846146193,0.149071199
0.00278222,1410,0.050001670288132,0.149071199
0.00299556,1430,0.050001497388951,0.149071199
0.00319111,1430,0.05000135844211,0.149071199
0.00342222,1460,0.050001219084262,0.149071199
0.00352889,1440,0.050001163628649,0.149071199
0.00368,1460,0.050001094122266,0.149071199
0.00384,1460,0.050001031465356,0.149071199
0.00401778,1480,0.050000973861124,0.149071199
0.00419556,1470,0.050000927541059,0.149071199
0.00432889,1480,0.050000899356024,0.149071199
0.00446222,1480,0.050000876057608,0.149071199
0.00460444,1480,0.050000855929615,0.149071199
0.00470222,1480,0.050000844546213,0.149071199
0.00478222,1480,0.050000836527147,0.149071199
0.00485333,1480,0.050000830268517,0.149071199
0.00497778,1480,0.050000821022052,0.149071199
0.00522667,1490,0.050000807519368,0.149071199
0.00536,1490,0.050000802117921,0.149071199
0.00551111,1500,0.050000796740245,0.149071199
0.00557333,1500,0.050000794647234,0.149071199
0.00570667,1500,0.0500007901771,0.149071199
0.00576889,1500,0.050000787991674,0.149071199
0.00592,1500,0.050000782275623,0.149071199
